&Data=//  Donau
511.9	1009.5
512.4	1009.8
513.1	1010.1
513.7	1010.2
514.2	1009.9
514.4	1009.3
515	1009
515.7	1009
516.3	1009.1
516.9	1009
518	1008.9
518.7	1008.6
519.1	1008.1
519.7	1006.4
519.8	1005.8
519.9	1005
520.2	1004.4
520.7	1003.6
521.2	1003.2
522.2	1003.2
522.8	1002.9
523.3	1002.3
524	1001
524.7	999.6
524.9	999
524.9	998.3
525.8	997.7
526.5	996.9
527	996.6
526.9	996
527.2	995.5
527.4	994.5
527.6	993.9
528.3	993.1
528.5	992.2
528.3	991.1
527.6	990.6
527.7	990
528.3	990
529.1	990.5
529.7	990.5
529.8	989.4
530.3	988.5
530.9	988.5
531.2	987.9
531	987.3
530.5	986.9
531	986.5
531.3	985.9
531.9	985.6
532.5	985.5
533	985.8
533.6	985.7
534.2	985.9
534.9	985.6
535.3	985.2
535.9	985.1
536.6	985.4
537.3	985.4
538.1	985.5
538.6	985.8
539	986.2
539.2	987
539.4	987.6
539.8	988
540.4	987.8
540.9	987.4
541.1	986.8
540.7	986.4
541.7	986.5
542.3	986.6
543.2	987.2
543.7	987.6
544.3	987.7
545.1	987.2
545.8	986.9
546.3	986.6
546.8	986.3
547.2	985.9
547.7	985.4
548.1	984.9
548.2	984.3
548.4	983.7
548.8	983.1
549.3	982.5
549.7	981.5
550.1	981.1
550.6	980.8
551.3	980.6
551.9	980.5
552.8	980.5
553.5	980
554.1	979.7
555.4	979.5
556	979.4
556.5	979.7
557.1	979.7
557.7	979.3
559.5	978.3
560.1	978
561.5	977.1
562.7	975.4
563.2	975.1
563.8	974.9
564.7	975
565.3	975.1
565.8	974.3
567.4	973.8
567.9	973.3
568.2	972.6
568.8	971.4
569.3	970.7
569.6	970.2
570	969.8
570.5	969.3
570.9	968.9
571.4	968.5
571.3	967.1
571.6	966.5
572.7	965.8
573.2	965.4
573.6	964.8
573.9	964.2
574.6	963.8
575.8	963
576.2	962.6
576.2	961.4
576.4	960.8
577.3	960
577.9	959.6
578.6	959.2
579.5	958.8
581.8	958.4
584.8	957.8
586.7	957.4
588.3	957.2
588.9	957.1
589.5	957.1
590.6	957.5
591.4	957.6
592.9	957.1
594.8	955.9
596.1	955.3
597	954.9
597.7	954.7
598.5	954.6
599.2	954.9
599.8	954.8
600.3	954.5
600.8	954.2
601.6	954.1
603.8	953.3
604.4	952.9
604.8	952.4
605.6	951.7
606.3	951.2
607	950.9
608	950.6
608.8	950.3
609.7	949.8
610.1	949.4
610.4	948.9
610.6	948.1
610.7	947.4
610.6	946.6
610.9	944.9
611.1	944.1
611.4	943.3
611.6	942.7
611.8	942.1
612.3	941.5
612.9	941.1
613.7	940.8
614.3	940.6
614.7	940.2
614.9	939.6
615.4	939.3
616	939.4
617	940.1
619.2	940
620.2	939.8
620.9	939.7
621.8	939.6
622.4	939.3
624.1	938.2
624.6	937.6
625	937.1
625.6	936.4
626.2	935.9
626.7	935.6
627.7	935.2
629.4	934.5
631	933.8
631.8	933.4
632.6	933
633.2	932.6
634	931.9
634.5	931.5
635.4	930.2
636.1	929.5
636.6	929.1
639	928.1
639.6	927.8
640	927.2
640.1	926.5
639.8	925.7
639.9	924.9
640.7	924.1
641.3	923.7
642.7	922.9
643.3	922.5
644	922.4
644.6	922
645.5	921.4
646	920.9
646.3	920
646.6	919.2
647.3	919
647.9	919.4
648.5	919.7
649.2	919.2
649.7	918.9
650.4	918.8
651	918.8
651.7	918.8
652.3	918.8
652.9	918.5
653.6	917.4
654.1	917
654.7	917
655.5	917.2
656.1	917.1
656.8	916.7
657	916.1
657.4	915.6
658	915.3
658.6	915.4
659.2	915.7
660.1	915.9
661.1	915.8
661.7	915.9
662.8	916.3
663.5	916.6
664.1	916.6
664.9	916.4
665.6	916
666.1	915.7
666.9	915.5
667.5	915.5
668	915.9
668.7	915.8
670.6	915.9
671.2	915.9
671.9	915.7
672.5	915.5
673	915.2
673.6	915.1
674.2	915.9
674.8	916.4
675.5	916.4
676.5	916.1
677.6	915.3
678.4	915.1
680	915.6
680.7	915.7
681.3	915.4
681.9	914.9
682.8	915
683.6	915
684.3	914.7
684.7	914.3
685.3	914.2
685.9	914.4
686.5	914.5
687.1	914.5
687.6	914.2
689.7	913.2
690.6	912.9
691.5	912.9
692.5	913.3
695.2	914.3
696.3	914.4
697.5	914.8
698.3	914.9
698.9	914.8
700.7	914.5
701.4	914.3
702.1	914.1
703.5	913.7
704.4	913.3
704.9	912.9
705.6	912.3
706	911.9
706.5	911.2
707.1	910.9
707.9	910.9
708.8	910.9
709.5	911
711.2	911.4
712.1	911.5
712.8	911.6
713.7	911.6
714.5	911.6
715.3	911.5
716.8	911.2
717.4	911
718	910.7
719.7	909.8
720.2	909.5
720.7	909.2
721.2	908.9
721.8	908.7
722.4	908.7
723.1	909.1
725	909.1
725.7	909
726.4	908.7
726.7	908.2
727.2	907.7
728.7	907.1
729.4	907
729.9	906.5
730.3	906.1
731.2	905.3
731.8	904.6
732.3	904.3
733	903.8
734	903.3
735.5	902.4
736	902
736.3	901.3
736.3	900.6
736.5	900
736.8	899.3
736.9	898.5
737	897.8
737.3	897.1
737.6	896.6
738.4	895.8
738.6	894
738.8	893.3
739	892.7
739.4	892.3
741.1	892.6
741.8	892.5
741.9	891.9
741.6	891.4
742.2	891.3
742.9	891.3
743.4	891
743.8	890.6
744.5	890.1
744.8	889.6
744.8	889
745.5	888.6
746.1	888.7
746.6	889
747.4	889.4
748.1	889.6
748.9	889.7
750.1	889.3
751	889.2
751.6	889.1
752.2	889.2
752.9	889.5
753.5	889.8
754.1	889.9
754.8	889.9
755.3	889.4
755.5	888.3
755.6	887.7
756.4	886.9
757.2	886.3
757.8	886.1
758.6	886.4
759.2	886.7
759.8	886.6
760.5	886.2
761	885.8
761.4	885.3
761.2	884.7
760.4	884.4
759.3	883.8
758.7	883.5
757.3	883.5
757	883
757.1	882.4
757.5	881.8
758.6	881.2
759.7	880.9
760.3	880.7
761.1	879.9
761.8	878.8
762.1	878.1
761.9	877.3
761.5	876.6
760.7	875.6
760.4	874.9
760.9	874
761.7	873.1
762.3	872.6
763.1	872.1
763.7	872
764.3	872.2
764.7	872.6
765.2	872.9
765.7	873.2
766.5	873.2
767.9	873.4
768.5	873.4
769.4	873.1
770	872.9
770.6	872.9
771.2	873
771.7	873.3
772.2	873.6
773.1	873.8
773.8	874.3
774.2	874.7
774.9	874.9
775.5	874.5
775.8	873.8
776	873.2
776.4	872.8
777	872.3
777.6	871.9
778.2	872
779.5	872.5
780.3	872.6
781.4	873
781.9	874
782.7	874.3
783.6	873.9
784.5	873.6
785.1	873.6
785.8	873.4
786.4	873.5
787.3	873.8
787.8	874.2
788.1	874.7
788.7	875
789.2	875.4
789.4	876
789.2	876.6
788.5	877.2
787.9	877.6
787.9	878.3
788.6	878.6
789.4	878.7
790.2	878.7
790.9	878.9
791.6	879.3
792.2	879.3
792.6	878.8
792.8	878.2
794.7	877.8
795.4	877.8
796.3	878.3
797.1	878.7
797.9	879
798.4	879.4
799.1	879.6
799.7	879.6
800.4	879.6
800.9	880
800.9	881
801.2	881.6
801.8	881.4
802.2	880.7
802.6	880.3
803.2	880.5
803.6	881
803.8	881.6
804.3	882.1
805	882.1
805.6	882.1
806	882.6
806	883.2
805.3	883.6
804.7	883.7
804.6	884.3
805.6	886.5
805.9	887
806.5	887.6
807.7	888.5
808.3	888.7
809	888.7
809.8	888.6
810.5	888.7
810.6	889.5
810.5	890.1
811.1	890.3
811.7	890
812.3	889.6
812.6	889.1
812.6	888.4
813.3	888.1
814.1	888.4
814.6	888.7
815.2	888.4
815.4	887.6
815.8	887.2
816.5	887.1
817.1	887.4
817.7	887.2
818.5	887
819.1	887.1
819.8	887.3
820.4	887.4
821	887.6
821.6	887.9
822	888.3
822.5	888.6
823.1	888.8
823.9	889.4
824.4	889.7
825.2	889.9
826.3	890.2
826.8	890.5
827.2	890.9
827.8	891.7
828.2	892.3
828.4	893
828.7	893.9
828.7	894.8
828.8	895.4
829	896
830.4	897
831.6	897.6
832.4	897.9
833.1	898
834	897.8
834.8	897.5
835.5	897
836.3	895.7
836.7	895.3
837.3	895.1
838.1	895.1
838.8	895.3
839.8	895.2
840.5	894.9
841.1	894.7
841.8	894.6
842.4	894.8
843.7	895.7
844.4	896
845	896.2
845.5	896.6
846.3	897.1
847.4	897.7
847.8	898.4
848	899.4
848.4	900.1
848.8	900.5
849.8	901.3
850.3	901.6
851.2	902.2
851.5	902.7
851.6	903.4
851.7	904.1
852.5	904.9
853.2	905.8
853.8	906.5
854.4	907.3
854.6	907.9
854.6	908.6
854.3	909.2
853.7	909.8
853.1	910.1
852.8	910.6
852.8	911.3
853.2	911.8
854.2	911.8
854.8	911.5
855.2	911
855.5	910.4
856.2	910.3
856.9	911
857.3	911.6
857.9	911.7
858.5	911.5
859.2	911.7
860.2	912.6
860.5	913.2
860.4	913.8
859.6	915.1
859.6	915.8
860.3	916.1
861.2	915.8
861.8	915.8
862.1	916.3
862.2	917.9
862.5	918.5
863.6	918.8
864.2	918.8
864.8	918.9
865.6	919.2
866.2	919.7
866.8	920.2
867.6	920.7
868.3	921.4
868.8	921.8
869.9	922.5
871	923.1
872.6	924.2
874.2	925.2
874.7	925.5
875.2	925.8
876.1	925.9
877	925.6
877.6	925.3
878.3	925.1
879.2	925.2
880.6	925.6
881.2	925.8
882.2	926
883	926.2
883.6	926.3
884.8	926.3
886.8	926.6
887.8	926.9
888.3	927.3
889.1	928.1
889.7	928.6
890.2	929.1
890.9	929.4
891.6	929.6
892.2	929.4
893	929.4
894	929.3
894.8	929
895.4	929
896.2	929.2
897.1	929.4
897.7	929.3
898.3	928.9
898.8	928.1
899.2	927.2
899.8	926.8
900.6	927
901.1	927.3
901.9	928
902.8	928.9
903.3	929.4
904.1	929.9
905.1	930.5
905.8	930.8
906.4	930.5
906.7	930
907.1	929.5
907.7	929.4
908.5	929.8
909.2	930.3
909.8	930.8
910.4	931.2
911.3	931.4
912.2	931.6
912.8	931.7
913.3	932.3
913.7	933.2
914	933.7
914.8	934.1
915.6	934.3
916.2	934.6
917.1	935.1
918.2	935.8
918.8	936
920.1	936.4
920.7	936.8
922	939.1
922.4	939.5
922.9	940
923.8	940.6
924.6	941.3
925	941.7
925.3	942.2
925.9	942.5
927.2	942.6
927.9	942.9
928.5	943.2
929.2	943.8
930.3	945
930.8	945.5
931.4	946
933.3	947.5
934	947.7
934.6	947.5
934.6	946.8
933.6	946.3
933	945.8
932.6	945.3
932.6	944.7
933.1	944.4
933.7	944.4
934.4	944.8
935.1	945.1
935.8	944.9
936.3	944.5
937.1	943.6
937.7	943.4
938.5	944
938.8	944.5
938.9	945.6
939.5	946.8
939.6	947.5
939.6	948.3
939.9	948.9
940.6	949.8
941	950.3
941.6	950.3
942	949.8
942.1	948.8
942.4	948.3
943	948.3
943.6	948.4
944.2	948
944.7	947.6
945.4	947.6
946.3	948.2
946.6	948.7
947.2	949.8
947.7	950.4
948.1	950.9
948.4	951.6
949.5	953
949.7	953.9
949.7	954.5
949.4	955.3
949.2	957.1
949.2	957.8
949.3	958.4
950.3	959.4
950.9	959.8
952.5	960.4
953.5	961.1
954.2	961.3
955.8	961.5
956.5	961.6
957.5	962.1
958.3	962.3
959	962.2
960.5	961.3
961.7	960.7
963.1	959.4
963.7	959
964.5	958.7
965.1	958.8
966	959.7
967.3	960.9
967.9	961.3
968.8	961.6
969.4	961.6
970.6	961.2
971.4	961.3
972.1	961.5
972.8	961.7
973.8	961.3
974.4	960.8
975	960
975.4	959.6
976	959.3
976.6	959.2
977.1	959.5
977.6	959.8
978.1	960.3
978.4	960.8
979	961.7
979.4	962.9
979.9	964.2
980.6	965
981.3	965.4
981.9	965.6
982.8	965.8
983.5	966
984	966.3
984.4	966.7
984.9	967.1
985.4	967.5
986.2	967.6
987.6	967.6
988.4	967.8
989	968.1
990.2	969.8
990.7	970.1
991.4	970.2
992.4	969.8
993.8	969
994.4	968.7
995	968.7
996.2	969.2
996.9	969.3
997.7	969.3
998.4	969.4
999.3	969.5
1001	970.1
1002.5	970.6
1003.1	970.9
1003.6	971.5
1004.3	972.8
1004.7	973.3
1005.5	974.3
1006	974.7
1006.8	975.1
1007.4	975.6
1007.8	976
1008.4	976.7
1009.1	977.3
1009.7	977.6
1010.2	977.9
1010.8	978.1
1011.5	978.2
1012.2	978.2
1013.1	978
1014.1	977.6
1014.9	977.1
1015.8	976.7
1017.9	976.5
1019.1	976.2
1020.6	975.7
1021.8	975.2
1022.4	975.1
1023.4	974.5
1024.5	974.1
1025.2	973.9
1025.8	973.9
1026.5	973.6
1027.4	972.9
1027.6	972
1027.9	971.2
1028.3	970.7
1028.4	970
1028.1	968.9
1028.5	968.3
1029.2	968.2
1029.9	967.7
1030.5	967.3
1031.1	967.4
1031.6	967.7
1032.4	967.4
1033.3	967.1
1034	967
1035	967.1
1035.7	967.2
1036.3	967.6
1037.4	969.9
1038.1	970.8
1039.7	971.5
1040.7	971.6
1041.9	971.7
n
//  Elbe
1022.7	696.3
1022.1	695.8
1021.4	696.1
1020.7	696.7
1020.1	697.2
1019.5	697.3
1018.4	698
1017.9	698.3
1017.1	698.3
1016.4	698.5
1016.1	699
1015.6	699.5
1015	699.6
1014	699.1
1013.3	698.9
1012.4	698.6
1011.8	698.4
1011.3	698.8
1011	699.3
1010.4	699.5
1009.8	699.2
1009.3	698.9
1008.3	698.8
1007.6	699
1006.8	698.9
1006.2	698.9
1005.6	698.9
1005	698.3
1004.4	698
1003.7	697.9
1003.1	698
1002.6	698.5
1002.1	698.9
1001.2	698.9
1000.6	699.2
1000	699.7
999.1	699.7
998.5	699.5
997.9	699.6
997.1	699.6
996.2	700.1
995.7	700.4
994.8	700.2
994.3	699.8
993.7	699.5
992.8	699.9
992	700
991.1	699.6
990.2	699.1
989.1	698.6
987.6	697.9
987	697.3
986.4	696.8
986	696.2
985.7	695.3
985.6	694.4
985.1	693.9
984.6	693.6
984	693.3
982.5	692.9
981.9	692.4
981.4	692.1
980.7	691.9
980.1	692.2
979.6	692.5
978.6	692.4
977.9	692.2
977.8	691.3
977.8	690.5
977.3	690.1
976.6	690.1
975.5	690
975.1	689.5
974.9	688.4
974.8	687.1
974.5	686.2
974.2	685.7
973.4	685.4
972.6	685.3
971.8	685.1
971.1	684.8
970.7	684.2
971.3	683.3
971.7	682.7
971.5	682.1
971	681.2
970.9	680.4
971.1	679.8
971.2	679.2
970.4	678.3
969.8	677.9
969.2	677.3
968.8	676.9
968.4	676.5
967.9	675.6
967.4	674.7
967.2	674
967.2	673.4
967.4	672.8
967.6	672
967.5	671.4
967	670.6
966.4	670.2
965.7	669.6
965	669
964.5	668.5
963.8	668
962.9	667.7
962.2	667.6
961.6	667.3
960.9	667
960.4	666.5
959.9	665.8
959.6	665.2
959.3	664.7
959.2	664
958.9	663.3
958.6	662.7
958.2	662.1
957.8	661.7
957	661.2
956	661.1
955.1	661.7
954.8	662.3
954.7	663.1
954.1	663.5
953.3	663.6
952.8	663.9
952.4	664.4
952.2	666.2
952.1	667
951.5	667.7
950.5	668
949.6	667.8
948.5	667.4
948	666.8
947.8	666.2
947.6	665.6
947.5	664.9
947.4	663.7
947.4	662.9
947.2	662.1
947.1	661.5
947.1	660.8
946.8	659.7
946.3	658.9
946	657.7
945.7	656.8
945.5	656.2
945	655.7
944.3	655.4
943.3	655.2
942.7	655.1
941.1	654.9
940.3	654.7
939.3	654.6
938.5	654.6
937.4	654.9
936.5	655
935.7	655.1
935.1	655.7
934.6	656.3
934.1	656.7
933.4	656.9
932.5	657
931.1	656.9
930.4	656.5
930.5	655.9
931.3	655
931.4	654.1
930.9	653.5
930.2	653.2
929.5	653
929.2	652.3
928.9	651.6
928.8	650.5
928.9	649.8
928.9	649
928.4	648.2
928.2	647.5
928.6	646.9
929.1	646.5
929.7	646.3
930.7	646.3
931.2	646
931.5	645.5
931.6	644.9
931.8	644.1
931.8	643.5
931.7	642.9
931.3	642.3
930.6	642
929.8	641.9
929.3	641.4
928.8	639.6
928.6	638.9
928.6	638.3
928.9	637.7
929.6	637.3
930.3	637.3
931	637.3
931.7	637.1
932.8	636.6
933.7	636.2
934.3	635.8
934.9	634.9
935.5	634.6
936.3	635.3
936.8	635.7
937.8	635.8
938.6	635.5
939	634.9
939.1	634.2
939.4	633.6
940.3	633.1
940.9	632.8
941.6	632.2
941.8	631.6
941.6	630.7
941.3	629.8
941.1	628.9
940.7	628.2
940.3	627.4
939.8	626.3
939.7	625
939.8	624.4
940.1	623.8
940.5	623.4
941.1	622.9
941.7	622.2
942	621.7
941.4	620.6
941.5	619.8
942	619.1
942.7	618.8
943.3	618.4
943.6	617.9
943.8	617
943.6	616.3
943.1	615.6
942.7	615.2
942.5	614.4
942.6	613.6
942.7	612.9
942.7	612.2
942.2	611.6
941.7	611
941.6	610.2
942	609.2
942.6	607.8
942.9	607.1
943	606.4
942.9	605.7
942.5	605
941.9	604.2
941.4	603.7
940.8	603.3
939.9	602.9
938.3	602.5
936.7	602.1
935.8	601.8
935	601.5
934.4	601.3
933	600.8
932.4	600.5
931.3	600.1
930.6	600.1
929.9	600.9
929.5	601.3
928.9	601.5
928.3	601.5
927.6	601.3
927.2	600.9
927.1	600.2
927.6	599.6
928.2	599.3
928.8	598.7
929.2	598.2
929.3	597.5
928.9	596.8
928.5	596.4
927.9	596.2
927.3	596.3
926.6	596.5
925.8	596.6
925.2	596.7
924.1	597.2
923.6	597.5
923.1	598.2
922.7	598.6
922.1	598.5
921.6	598.1
921	597.8
920.3	597.4
919.8	597
919.2	596.6
918.4	596.3
917.7	596.2
916.9	596.2
915.8	596.2
914.8	596.5
913.9	596.9
913.1	596.9
912.4	596.5
911.8	596.1
911.5	595.6
911.5	594.9
911.6	594.3
911.4	593.4
911.1	592.7
910.6	591.8
910.4	591.2
909.8	590.7
909.1	590.3
908.4	589.8
907.9	589.3
907.4	588.5
907.1	587.8
906.6	587.2
905.6	586.7
905.1	586.1
904.9	585.5
904.4	584.6
904	584.1
903.4	583.7
902.7	583.6
901.8	583.6
901	583.7
900.3	584.2
899.6	584.7
899	585
898.4	585
897.9	584.6
897.6	584
897.1	583.4
896.6	582.8
896.2	582.2
895.5	582.2
895	582.7
894.8	583.5
894.3	583.9
893.5	584.1
892.9	583.7
892.6	583.2
892	581.8
891.7	581.1
891.3	580.7
890.8	580.4
890.1	580
889.4	579.7
888.6	579.4
887.9	579.1
887.3	579.2
886.9	579.7
886.4	580.1
885.8	579.8
885.4	579.3
884.9	578.8
884.1	578.5
883.6	578.2
883	577.7
882.3	577.4
881.8	577.1
880.9	576.9
880.2	576.5
879.8	576
879.3	575.6
878.6	575.2
877.7	575
877	574.6
876.6	574.1
876.2	573.5
875.7	573.1
875.2	572.7
875	572.1
874.7	571.3
874.4	570.6
874	570.2
873.4	569.9
872.6	569
872.1	568.6
871.5	568.4
870.6	568.2
870	568.1
869.4	567.5
868.8	566.9
868.4	566.3
868.2	565.6
868.1	564.7
868.2	564.1
868.5	563.5
869.5	563.2
869.8	562.5
869	561.9
868.5	561.5
868	561
867.7	560.4
867.6	559.2
867.7	558.4
867.7	557.6
867.6	556.7
867.3	556.1
866.7	555.2
866.2	554.4
865.6	553.7
865.1	553.4
864	553
863.2	552.6
862.5	552.3
861.9	552.3
860.7	552.6
860.1	552.7
859.3	552.8
858.6	552.7
858.1	552.4
857.7	552
857.6	551.2
857.6	549.1
857.4	548.5
856.7	547.8
856.1	547.4
855.5	547.3
854.1	547.3
853.4	547.1
852.8	546.8
852	545.9
851.9	545.1
852.4	544.6
853.3	544.1
853.7	543.7
853.9	543.1
853.8	542.3
853.4	541.6
852.9	541.2
852.3	541
851.5	541
850.8	541.1
850.3	540.8
849.3	538.8
849	538
849.1	537.4
849.1	536.6
848.8	536
848.4	535.6
848.1	535
848.4	534.3
848.9	533.7
849	532.8
848.7	532.2
847.7	531.7
847.2	531.1
847	530.3
847.1	529.5
847.3	528.8
847	528.2
846.5	527.9
845.7	527.8
844.9	528
844.3	528.4
843.9	529
843.8	529.8
843.3	530.1
842.7	529.5
842.4	528.8
842	528.4
841.3	527.9
840.7	527.7
840.1	527.6
839.6	527.2
839.4	526.5
839.1	526
838.6	525.7
837.8	525.9
837.3	526.2
836.7	526.2
836.4	525.5
836.4	524.8
836.6	524.2
836.6	523.6
836.2	523.2
835.6	522.9
835	522.6
834.4	521.8
834	521.2
833.5	520.8
832.9	520.5
832.3	520.3
831.9	519.6
831.4	517.6
831.5	517
831.9	516.5
832.7	516
833.1	515.5
833	514.8
832.3	514.4
831	514.2
830.7	513.6
830.6	512.4
830.3	511.9
829.4	511.5
828.5	511.4
827.9	510.4
826.4	510.2
825.8	509.9
825.4	509.4
824.9	508.4
824.5	507.8
823.8	507.6
823.2	507.7
822.5	508
821.9	508.2
821.4	507.9
821.1	507.3
821.2	506.2
820.9	505.6
820.3	505.4
819.7	505.5
818.9	505.8
818.2	505.8
817	505.2
816.5	504.6
816.4	504
816.5	503.2
816.9	502.6
816.9	501.8
816.7	501
816.5	500.1
816.1	499.5
815.6	499.2
813.7	498.5
813.2	498.1
812.9	497.6
812.8	497
813	496.1
813.3	495.5
814.1	494.6
814.2	493.9
813.9	493.3
813.1	492.6
812.9	492
812.9	490.9
812.7	490.3
812.4	489.8
812.4	489.1
812.7	488.3
812.8	487.3
813.1	485.7
813.6	485.4
814.6	485.2
815.1	484.8
814.8	484.3
814.1	484.2
812.9	484.1
812.1	484
811.4	483.7
810.8	483.4
810	483.3
809.1	483.4
808.4	483.2
807.7	482.4
807.1	482.1
806.2	482.2
805.6	481.9
804.9	481.4
803.3	480.6
802.4	480.5
801.8	480.3
801	479.9
800.4	479.9
799.9	480.3
799	480.5
798.1	480.4
796.5	480.1
795.7	480
795.1	480.1
794.6	480.6
794.1	481
793.5	480.7
793.2	479.9
792.8	479.4
791.9	479.4
790.8	480.1
790.1	480.2
789.3	479.3
788.7	479.1
788.1	479.2
787.7	479.7
787.5	480.5
786.8	480.6
786.4	480.2
786.4	479.6
786.6	478.9
786.5	478.3
785.9	478.1
785.3	478.2
784.9	478.6
784.6	479.4
784.6	480.5
784.3	481.1
783.7	481.1
783.1	481
782.4	480.6
782.1	479.9
782.3	478.9
782.2	478.2
781.4	478
780.8	478.2
779.4	478.8
778.9	479.3
778.5	479.9
778.1	480.4
777.5	480.5
776.8	480.6
776.3	481.1
776.3	482.2
775.9	482.8
775.2	482.9
774.6	482.7
774.1	482.1
773.7	481.3
773.3	480.8
771.8	480.2
771.3	479.8
770.9	478.8
770.6	478.3
769.9	478.1
768.6	478.8
768	479.4
767.2	479.5
765.7	478.9
764	478.7
763.4	478.8
763.2	479.5
763.4	480.1
763.6	480.9
763.4	481.5
762.9	481.9
762.2	481.9
761.7	481.4
761.5	480.8
761.6	479.8
761.2	479.2
760.1	479.2
759.2	479.6
758.4	479.7
757.7	479.8
756.8	479.9
755.1	480.3
754.3	480.4
753.5	480.3
752.1	480.6
751.5	480.9
750	481.7
749.4	482
748.6	482.2
748	482.2
746.2	481.8
745.7	481.4
745.5	480.8
745.6	479.7
745.5	479.1
745.2	478.6
744.7	478.1
742.7	476.4
742.1	475.9
741.4	475.4
741	474.9
741	473.8
740.7	473.3
739.5	472.7
739.1	472.3
738.8	471.8
738.2	471
737.8	470.5
737.1	470
736.4	469.5
735.6	468.4
734.3	467.3
733.8	466.7
733.6	466.1
733.7	465.3
733.8	464.5
734	463.7
734.1	462.8
734	462
733.6	461.4
733.3	460.9
733	460.3
732.5	460
731.9	459.9
731.4	460.2
730.9	460.8
730.6	461.4
730.2	462.1
729.7	462.4
729.1	462.4
728.3	462.3
727.5	461.9
727	461.5
726.4	460.2
726	459.8
725.4	459.4
724.6	459.4
723.2	460.5
722.5	460.8
721.7	460.6
721	460.3
720.2	459.5
719.2	458.8
717.4	457.2
717	456.7
716.7	456.2
716.2	455.1
715.9	454.2
715.8	453.6
715.7	452.6
715.7	451.3
715.5	450.7
715.1	450.2
714.3	449.7
713.7	449.6
713.1	449.4
712.6	448.7
712.3	448.1
712.2	447.5
712.5	446.9
713.8	445.1
714.7	443.7
715.3	442.7
715.6	442
715.8	441.2
716	439.6
716.2	438.6
716.6	438
716.9	437.5
717.3	437.1
717.8	436.7
718.3	436.2
718.3	435.5
717.8	434.5
717.4	433.7
717.2	432.8
717.1	432.2
717.1	431.3
717.3	430.6
718.4	430
719.1	429.7
719.5	429.3
720.5	427.2
720.9	426.5
721.3	426.1
721.6	425.6
721.7	424.9
722.1	424.2
722.3	423.6
722.3	422.4
722.4	421.7
723.6	420.3
724	419.8
724.6	418.8
725.1	418.2
725.7	418
726.5	418
727.7	418.5
728.3	418.6
728.9	418.5
729.7	418.1
731.2	416.6
733.2	415.3
733.7	414.8
733.8	414.2
733.9	413.4
734.1	412.8
734.7	412.6
736	412.4
736.6	412
736.5	411.4
735.6	410.7
735.4	410.1
735.8	409.6
736.3	409.3
736.9	409.1
737.7	408.9
738.3	408.6
